ticker,date_bulletin,volume_echange,valeur_echangee
ORAC,2026-06-22,2794.0,46654100.0
SNTS,2026-06-22,2392.0,67857430.0
SCRC,2026-06-22,9018.0,28020775.0
SICC,2026-06-22,227.0,1012985.0
SLBC,2026-06-22,7622.0,296519300.0
SOGC,2026-06-22,3006.0,24371835.0
STBC,2026-06-22,1087.0,24226950.0
UNLC,2026-06-22,12.0,688400.0
ABJC,2026-06-22,1778.0,6041335.0
BNBC,2026-06-22,4752.0,9624330.0
CFAC,2026-06-22,7477.0,12994930.0
LNBB,2026-06-22,1972.0,7958115.0
NEIC,2026-06-22,1301.0,3069300.0
PRSC,2026-06-22,1256.0,5877010.0
UNXC,2026-06-22,5398.0,10433405.0
SHEC,2026-06-22,2680.0,5841055.0
BICB,2026-06-22,28947.0,169289175.0
BICC,2026-06-22,309.0,8788220.0
BOAB,2026-06-22,3452.0,30822035.0
BOABF,2026-06-22,7292.0,40852715.0
BOAC,2026-06-22,41181.0,377968890.0
BOAM,2026-06-22,8879.0,39806925.0
BOAN,2026-06-22,3728.0,14082670.0
BOAS,2026-06-22,5871.0,43580260.0
CBIBF,2026-06-22,1178.0,25573230.0
ETIT,2026-06-22,3722814.0,130572272.0
NSBC,2026-06-22,1094.0,20997810.0
ORGT,2026-06-22,12773.0,33795495.0
SAFC,2026-06-22,7311.0,32788490.0
CABC,2026-06-22,1354.0,5412940.0
FTSC,2026-06-22,3573.0,7661010.0
SDSC,2026-06-22,43691.0,104095635.0
SEMC,2026-06-22,4654.0,7066590.0
SIVC,2026-06-22,11613.0,28395785.0
STAC,2026-06-22,1544.0,5290965.0
CIEC,2026-06-22,4709.0,23514105.0
SDCC,2026-06-22,652.0,7787750.0
NTLC,2026-06-23,932.0,14001240.0
PALC,2026-06-23,1388.0,12132495.0
SPHC,2026-06-23,688.0,5257260.0
SMBC,2026-06-23,497.0,7989080.0
TTLC,2026-06-23,6940.0,20047865.0
TTLS,2026-06-23,971.0,3335295.0
ECOC,2026-06-23,11571.0,194913145.0
SGBC,2026-06-23,3067.0,119669830.0
SIBC,2026-06-23,20643.0,182734945.0
ONTBF,2026-06-23,3027.0,8366405.0
ORAC,2026-06-23,844.0,14081385.0
SNTS,2026-06-23,4703.0,134334475.0
SCRC,2026-06-23,10037.0,30944060.0
SICC,2026-06-23,102.0,458920.0
SLBC,2026-06-23,458.0,17720440.0
SOGC,2026-06-23,708.0,5852300.0
STBC,2026-06-23,32517.0,716221460.0
UNLC,2026-06-23,7.0,405645.0
ABJC,2026-06-23,572.0,1939635.0
BNBC,2026-06-23,4227.0,8412530.0
CFAC,2026-06-23,4477.0,7515280.0
LNBB,2026-06-23,1856.0,7423450.0
NEIC,2026-06-23,300.0,701540.0
PRSC,2026-06-23,1165.0,5435145.0
UNXC,2026-06-23,12327.0,23792825.0
SHEC,2026-06-23,3168.0,6834515.0
BICB,2026-06-23,15952.0,92734875.0
BICC,2026-06-23,356.0,10138730.0
BOAB,2026-06-23,6583.0,58616515.0
BOABF,2026-06-23,2498.0,13954315.0
BOAC,2026-06-23,15167.0,138324550.0
BOAM,2026-06-23,4247.0,18836200.0
BOAN,2026-06-23,26431.0,102200690.0
BOAS,2026-06-23,11842.0,87263555.0
CBIBF,2026-06-23,1106.0,24132025.0
ETIT,2026-06-23,1721065.0,61093416.0
NSBC,2026-06-23,959.0,18572905.0
ORGT,2026-06-23,4449.0,11713260.0
SAFC,2026-06-23,6060.0,28564715.0
CABC,2026-06-23,522.0,1978915.0
FTSC,2026-06-23,18815.0,39402995.0
SDSC,2026-06-23,57716.0,134908265.0
SEMC,2026-06-23,4194.0,6582180.0
SIVC,2026-06-23,25768.0,61547190.0
STAC,2026-06-23,3387.0,11619295.0
CIEC,2026-06-23,3924.0,19613060.0
SDCC,2026-06-23,2697.0,30528205.0
NTLC,2026-06-24,6230.0,93204145.0
PALC,2026-06-24,4895.0,42613885.0
SPHC,2026-06-24,1856.0,14183900.0
SMBC,2026-06-24,731.0,12056340.0
TTLC,2026-06-24,4282.0,12150495.0
TTLS,2026-06-24,315.0,1087125.0
ECOC,2026-06-24,6518.0,108551575.0
SGBC,2026-06-24,2496.0,97162235.0
SIBC,2026-06-24,16346.0,144754590.0
ONTBF,2026-06-24,2950.0,8181710.0
ORAC,2026-06-24,1330.0,21556900.0
SNTS,2026-06-24,6582.0,187844245.0
SCRC,2026-06-24,17281.0,53641740.0
SICC,2026-06-24,103.0,463500.0
SLBC,2026-06-24,326.0,12505465.0
SOGC,2026-06-24,879.0,7278135.0
STBC,2026-06-24,10830.0,238347390.0
UNLC,2026-06-24,25.0,1426905.0
ABJC,2026-06-24,1749.0,5865075.0
BNBC,2026-06-24,1504.0,2983675.0
CFAC,2026-06-24,6154.0,9726560.0
LNBB,2026-06-24,1307.0,5260320.0
NEIC,2026-06-24,921.0,2131800.0
PRSC,2026-06-24,829.0,3676955.0
UNXC,2026-06-24,8885.0,17347200.0
SHEC,2026-06-24,2884.0,6213945.0
BICB,2026-06-24,26104.0,150226770.0
BICC,2026-06-24,833.0,23625110.0
BOAB,2026-06-24,5231.0,46668025.0
BOABF,2026-06-24,1881.0,10520620.0
BOAC,2026-06-24,4823.0,44319215.0
BOAM,2026-06-24,8164.0,38795620.0
BOAN,2026-06-24,7334.0,29695325.0
BOAS,2026-06-24,11789.0,86088330.0
CBIBF,2026-06-24,1176.0,25629175.0
ETIT,2026-06-24,1425329.0,52560642.0
NSBC,2026-06-24,1180.0,22897750.0
ORGT,2026-06-24,2671.0,7025165.0
SAFC,2026-06-24,8183.0,39223025.0
CABC,2026-06-24,1119.0,4357100.0
FTSC,2026-06-24,12530.0,24671870.0
SDSC,2026-06-24,59754.0,151996760.0
SEMC,2026-06-24,6382.0,9974180.0
SIVC,2026-06-24,4008.0,11044665.0
STAC,2026-06-24,8028.0,28242910.0
CIEC,2026-06-24,3599.0,18086305.0
SDCC,2026-06-24,588.0,7134800.0
NTLC,2026-06-25,745.0,11171450.0
PALC,2026-06-25,1911.0,16690250.0
SPHC,2026-06-25,1944.0,14658030.0
SMBC,2026-06-25,345.0,5657805.0
TTLC,2026-06-25,6066.0,17061560.0
TTLS,2026-06-25,1705.0,5888725.0
ECOC,2026-06-25,234.0,3896440.0
SGBC,2026-06-25,2203.0,85681050.0
SIBC,2026-06-25,5429.0,48051125.0
ONTBF,2026-06-25,4628.0,13046925.0
ORAC,2026-06-25,1309.0,21723325.0
SNTS,2026-06-25,1483.0,42733350.0
SCRC,2026-06-25,6903.0,21564445.0
SICC,2026-06-25,292.0,1342700.0
SLBC,2026-06-25,274.0,10571625.0
SOGC,2026-06-25,3941.0,32587205.0
STBC,2026-06-25,352.0,7839950.0
ABJC,2026-06-25,3068.0,9576155.0
BNBC,2026-06-25,652.0,1294460.0
CFAC,2026-06-25,1408.0,2253835.0
LNBB,2026-06-25,11508.0,47170940.0
NEIC,2026-06-25,6286.0,14852175.0
PRSC,2026-06-25,410.0,1876910.0
UNXC,2026-06-25,7959.0,15694810.0
SHEC,2026-06-25,2364.0,5090075.0
BICB,2026-06-25,11470.0,65830430.0
BICC,2026-06-25,456.0,12967710.0
BOAB,2026-06-25,3870.0,34596215.0
BOABF,2026-06-25,5688.0,31848115.0
BOAC,2026-06-25,16671.0,150876135.0
BOAM,2026-06-25,10230.0,52224185.0
BOAN,2026-06-25,9079.0,37328125.0
BOAS,2026-06-25,7347.0,53656565.0
CBIBF,2026-06-25,891.0,19563740.0
ETIT,2026-06-25,1080462.0,40595157.0
NSBC,2026-06-25,686.0,13327800.0
ORGT,2026-06-25,3328.0,8760350.0
SAFC,2026-06-25,7452.0,33539820.0
CABC,2026-06-25,717.0,2844310.0
FTSC,2026-06-25,9086.0,17667780.0
SDSC,2026-06-25,16109.0,40057770.0
SEMC,2026-06-25,1717.0,2662850.0
SIVC,2026-06-25,5894.0,15513500.0
STAC,2026-06-25,1579.0,5745705.0
CIEC,2026-06-25,5366.0,27346850.0
SDCC,2026-06-25,365.0,4402205.0
NTLC,2026-06-26,2300.0,34429655.0
PALC,2026-06-26,635.0,5601010.0
SPHC,2026-06-26,3408.0,26134225.0
SMBC,2026-06-26,308.0,5078800.0
TTLC,2026-06-26,8664.0,24264890.0
TTLS,2026-06-26,11973.0,41783075.0
ECOC,2026-06-26,341.0,5857650.0
SGBC,2026-06-26,1117.0,43497090.0
SIBC,2026-06-26,3940.0,34980220.0
ONTBF,2026-06-26,954.0,2689675.0
ORAC,2026-06-26,1424.0,23232820.0
SNTS,2026-06-26,1441.0,41730495.0
SCRC,2026-06-26,10406.0,32632405.0
SICC,2026-06-26,12.0,53015.0
SLBC,2026-06-26,263.0,10140090.0
SOGC,2026-06-26,2729.0,23054325.0
STBC,2026-06-26,3989.0,90548920.0
UNLC,2026-06-26,5.0,285000.0
ABJC,2026-06-26,755.0,2478445.0
BNBC,2026-06-26,1662.0,3300695.0
CFAC,2026-06-26,6056.0,10789455.0
LNBB,2026-06-26,2515.0,10415685.0
NEIC,2026-06-26,414.0,976405.0
PRSC,2026-06-26,422.0,1941045.0
UNXC,2026-06-26,7371.0,14657345.0
SHEC,2026-06-26,3188.0,6863645.0
BICB,2026-06-26,17272.0,98254580.0
BICC,2026-06-26,368.0,10549400.0
BOAB,2026-06-26,9221.0,82447250.0
BOABF,2026-06-26,10840.0,61109715.0
BOAC,2026-06-26,22017.0,199459380.0
BOAM,2026-06-26,21107.0,106865970.0
BOAN,2026-06-26,4944.0,20177870.0
BOAS,2026-06-26,5419.0,39609765.0
CBIBF,2026-06-26,1382.0,30688015.0
ETIT,2026-06-26,1590444.0,59875467.0
NSBC,2026-06-26,940.0,18418605.0
ORGT,2026-06-26,5430.0,14382880.0
SAFC,2026-06-26,2637.0,11872910.0
CABC,2026-06-26,4443.0,17981620.0
FTSC,2026-06-26,9459.0,18652055.0
SDSC,2026-06-26,10833.0,27253735.0
SEMC,2026-06-26,6274.0,9731370.0
SIVC,2026-06-26,2305.0,6078420.0
STAC,2026-06-26,1211.0,4368570.0
CIEC,2026-06-26,2043.0,10624460.0
SDCC,2026-06-26,843.0,10097100.0
NTLC,2026-06-29,957.0,14165795.0
PALC,2026-06-29,14296.0,124483240.0
SPHC,2026-06-29,1993.0,15208375.0
SMBC,2026-06-29,765.0,12614550.0
TTLC,2026-06-29,14389.0,40872065.0
TTLS,2026-06-29,1124.0,4063405.0
ECOC,2026-06-29,1006.0,17047540.0
SGBC,2026-06-29,4263.0,166267715.0
SIBC,2026-06-29,5464.0,48551410.0
ONTBF,2026-06-29,2043.0,5741610.0
ORAC,2026-06-29,360.0,5946600.0
SNTS,2026-06-29,7093.0,202399550.0
SCRC,2026-06-29,7850.0,25464325.0
SICC,2026-06-29,160.0,691900.0
SLBC,2026-06-29,367.0,14227545.0
SOGC,2026-06-29,2607.0,21845460.0
STBC,2026-06-29,7247.0,176635490.0
UNLC,2026-06-29,11.0,616020.0
ABJC,2026-06-29,2755.0,8866290.0
BNBC,2026-06-29,1602.0,3197200.0
CFAC,2026-06-29,8797.0,15372935.0
LNBB,2026-06-29,3961.0,16663665.0
NEIC,2026-06-29,1834.0,4316095.0
PRSC,2026-06-29,802.0,3722135.0
UNXC,2026-06-29,6705.0,13143990.0
SHEC,2026-06-29,5380.0,11518055.0
BICB,2026-06-29,20927.0,122721765.0
BICC,2026-06-29,1529.0,44307035.0
BOAB,2026-06-29,1085.0,9798050.0
BOABF,2026-06-29,9520.0,54201370.0
BOAC,2026-06-29,37061.0,344605375.0
BOAM,2026-06-29,8047.0,40577070.0
BOAN,2026-06-29,7983.0,33241090.0
BOAS,2026-06-29,6224.0,45528420.0
CBIBF,2026-06-29,548.0,12097785.0
ETIT,2026-06-29,1188403.0,43947800.0
NSBC,2026-06-29,518.0,10216760.0
ORGT,2026-06-29,5132.0,13813770.0
SAFC,2026-06-29,5906.0,27698550.0
CABC,2026-06-29,3626.0,15066070.0
FTSC,2026-06-29,8950.0,17676755.0
SDSC,2026-06-29,10122.0,25391720.0
SEMC,2026-06-29,4243.0,6466780.0
SIVC,2026-06-29,8096.0,21045080.0
STAC,2026-06-29,4024.0,14301705.0
CIEC,2026-06-29,6018.0,31402360.0
SDCC,2026-06-29,6430.0,71736660.0
NTLC,2026-05-04,2991.0,36824080.0
PALC,2026-05-04,10015.0,68534870.0
SPHC,2026-05-04,6318.0,40112300.0
SMBC,2026-05-04,533.0,6198355.0
TTLC,2026-05-04,10095.0,27296070.0
TTLS,2026-05-04,2945.0,9203550.0
ECOC,2026-05-04,594.0,9591940.0
SGBC,2026-05-04,7837.0,252693240.0
SIBC,2026-05-04,10040.0,70904940.0
ONTBF,2026-05-04,2105.0,5853655.0
ORAC,2026-05-04,1192.0,18176240.0
SNTS,2026-05-04,3627.0,105072570.0
SCRC,2026-05-04,58348.0,114868375.0
SICC,2026-05-04,100.0,428100.0
SLBC,2026-05-04,146.0,5401600.0
SOGC,2026-05-04,3253.0,22663575.0
STBC,2026-05-04,9846.0,198554670.0
UNLC,2026-05-04,22.0,1355950.0
ABJC,2026-05-04,9521.0,28745615.0
BNBC,2026-05-04,1092.0,1583400.0
CFAC,2026-05-04,4899.0,6889415.0
LNBB,2026-05-04,2084.0,8124525.0
NEIC,2026-05-04,8572.0,15538610.0
PRSC,2026-05-04,1149.0,4891755.0
UNXC,2026-05-04,9963.0,18747275.0
SHEC,2026-05-04,3463.0,6898315.0
BICB,2026-05-04,2205.0,11644545.0
BICC,2026-05-04,1716.0,43014345.0
BOAB,2026-05-04,3898.0,34920415.0
BOABF,2026-05-04,28603.0,155117010.0
BOAC,2026-05-04,9437.0,87269790.0
BOAM,2026-05-04,14009.0,65525505.0
BOAN,2026-05-04,9029.0,32475165.0
BOAS,2026-05-04,7204.0,50844800.0
CBIBF,2026-05-04,4206.0,68498150.0
ETIT,2026-05-04,537422.0,15796239.0
NSBC,2026-05-04,3817.0,57005230.0
ORGT,2026-05-04,9422.0,31794585.0
SAFC,2026-05-04,5644.0,19421000.0
CABC,2026-05-04,2445.0,8811585.0
FTSC,2026-05-04,1589.0,3463935.0
SDSC,2026-05-04,16001.0,27827810.0
SEMC,2026-05-04,4780.0,7591915.0
SIVC,2026-05-04,3324.0,9223320.0
STAC,2026-05-04,1208.0,3518960.0
CIEC,2026-05-04,24243.0,77948145.0
SDCC,2026-05-04,2465.0,23419855.0
NTLC,2026-05-05,534.0,6335820.0
PALC,2026-05-05,3213.0,22646135.0
SPHC,2026-05-05,3226.0,21462485.0
SMBC,2026-05-05,1077.0,12384845.0
TTLC,2026-05-05,6789.0,18370805.0
TTLS,2026-05-05,1295.0,3927420.0
ECOC,2026-05-05,747.0,11965860.0
SGBC,2026-05-05,6571.0,211036625.0
SIBC,2026-05-05,4772.0,33608730.0
ONTBF,2026-05-05,3369.0,8939330.0
ORAC,2026-05-05,431.0,6547735.0
SNTS,2026-05-05,11179.0,324057845.0
SCRC,2026-05-05,10960.0,23276620.0
SICC,2026-05-05,68.0,291720.0
SLBC,2026-05-05,188.0,6959100.0
SOGC,2026-05-05,5813.0,41820775.0
STBC,2026-05-05,1298.0,26485710.0
UNLC,2026-05-05,6.0,363000.0
ABJC,2026-05-05,5328.0,15137455.0
BNBC,2026-05-05,1981.0,2664445.0
CFAC,2026-05-05,10165.0,13586790.0
LNBB,2026-05-05,1312.0,5086765.0
NEIC,2026-05-05,6389.0,11212840.0
PRSC,2026-05-05,1971.0,7783890.0
UNXC,2026-05-05,6859.0,12828985.0
SHEC,2026-05-05,4112.0,7905155.0
BICB,2026-05-05,937.0,4873815.0
BICC,2026-05-05,2291.0,56895920.0
BOAB,2026-05-05,7317.0,65943355.0
BOABF,2026-05-05,3505.0,18963920.0
BOAC,2026-05-05,23204.0,207572855.0
BOAM,2026-05-05,4930.0,23076185.0
BOAN,2026-05-05,5746.0,20105100.0
BOAS,2026-05-05,12057.0,86672890.0
CBIBF,2026-05-05,1916.0,31604650.0
ETIT,2026-05-05,985945.0,28284138.0
NSBC,2026-05-05,2991.0,43618385.0
ORGT,2026-05-05,2601.0,8362215.0
SAFC,2026-05-05,17411.0,58927940.0
CABC,2026-05-05,1684.0,6004375.0
FTSC,2026-05-05,1196.0,2590785.0
SDSC,2026-05-05,24115.0,39313245.0
SEMC,2026-05-05,4820.0,7215960.0
SIVC,2026-05-05,2266.0,6240945.0
STAC,2026-05-05,1502.0,4421070.0
CIEC,2026-05-05,13197.0,40505300.0
SDCC,2026-05-05,1131.0,10291515.0
NTLC,2026-05-06,1076.0,12787490.0
PALC,2026-05-06,7714.0,54170985.0
SPHC,2026-05-06,2954.0,20246030.0
SMBC,2026-05-06,616.0,7085250.0
TTLC,2026-05-06,4177.0,11318915.0
TTLS,2026-05-06,481.0,1446020.0
ECOC,2026-05-06,1400.0,22400485.0
SGBC,2026-05-06,2728.0,90190325.0
SIBC,2026-05-06,4086.0,28992300.0
ONTBF,2026-05-06,2185.0,5822840.0
ORAC,2026-05-06,2240.0,33757655.0
SNTS,2026-05-06,9322.0,269372410.0
SCRC,2026-05-06,19817.0,41263280.0
SICC,2026-05-06,22.0,94310.0
SLBC,2026-05-06,72.0,2696850.0
SOGC,2026-05-06,857.0,6386210.0
STBC,2026-05-06,9217.0,189285185.0
UNLC,2026-05-06,19.0,1131000.0
ABJC,2026-05-06,8882.0,27335720.0
BNBC,2026-05-06,2376.0,3149345.0
CFAC,2026-05-06,3910.0,5349120.0
LNBB,2026-05-06,15521.0,62059600.0
NEIC,2026-05-06,6595.0,12170925.0
PRSC,2026-05-06,1495.0,5502535.0
UNXC,2026-05-06,10519.0,19357740.0
SHEC,2026-05-06,6988.0,12808355.0
BICB,2026-05-06,757.0,3892025.0
BICC,2026-05-06,445.0,11117200.0
BOAB,2026-05-06,6096.0,56416580.0
BOABF,2026-05-06,4911.0,26528630.0
BOAC,2026-05-06,12058.0,102974165.0
BOAM,2026-05-06,4529.0,21188910.0
BOAN,2026-05-06,5287.0,18829865.0
BOAS,2026-05-06,3508.0,25379155.0
CBIBF,2026-05-06,563.0,9360165.0
ETIT,2026-05-06,316849.0,9158642.0
NSBC,2026-05-06,1993.0,27967825.0
ORGT,2026-05-06,11099.0,33025025.0
SAFC,2026-05-06,5796.0,19893015.0
CABC,2026-05-06,1113.0,3821000.0
FTSC,2026-05-06,1352.0,2990520.0
SDSC,2026-05-06,3111.0,5279460.0
SEMC,2026-05-06,9141.0,13423365.0
SIVC,2026-05-06,13395.0,37075065.0
STAC,2026-05-06,4532.0,12759785.0
CIEC,2026-05-06,24862.0,74917615.0
SDCC,2026-05-06,1087.0,9818475.0
NTLC,2026-05-07,556.0,6618635.0
PALC,2026-05-07,1823.0,14234625.0
SPHC,2026-05-07,4483.0,31529235.0
SMBC,2026-05-07,638.0,7709090.0
TTLC,2026-05-07,6470.0,17543555.0
TTLS,2026-05-07,1956.0,5949485.0
ECOC,2026-05-07,659.0,10594600.0
SGBC,2026-05-07,750.0,25338615.0
SIBC,2026-05-07,5191.0,36869950.0
ONTBF,2026-05-07,447.0,1236800.0
ORAC,2026-05-07,260.0,3919950.0
SNTS,2026-05-07,9737.0,281367950.0
SCRC,2026-05-07,9972.0,21628600.0
SICC,2026-05-07,2.0,8600.0
SLBC,2026-05-07,154.0,5775005.0
SOGC,2026-05-07,5728.0,40693635.0
STBC,2026-05-07,8894.0,186249200.0
UNLC,2026-05-07,11.0,649000.0
ABJC,2026-05-07,1121.0,3404115.0
BNBC,2026-05-07,1454.0,1927460.0
CFAC,2026-05-07,3848.0,5313620.0
LNBB,2026-05-07,5636.0,22608035.0
NEIC,2026-05-07,8176.0,14088530.0
PRSC,2026-05-07,1232.0,4496065.0
UNXC,2026-05-07,6987.0,12949795.0
SHEC,2026-05-07,2043.0,3867250.0
BICB,2026-05-07,2755.0,14176395.0
BICC,2026-05-07,383.0,9535515.0
BOAB,2026-05-07,12617.0,117265780.0
BOABF,2026-05-07,4613.0,24918430.0
BOAC,2026-05-07,7105.0,61610640.0
BOAM,2026-05-07,1139.0,5335370.0
BOAN,2026-05-07,9120.0,31981120.0
BOAS,2026-05-07,4142.0,30232060.0
CBIBF,2026-05-07,960.0,16004310.0
ETIT,2026-05-07,1737782.0,49281372.0
NSBC,2026-05-07,2216.0,31033780.0
ORGT,2026-05-07,6423.0,17697705.0
SAFC,2026-05-07,1127.0,3942600.0
CABC,2026-05-07,387.0,1325340.0
FTSC,2026-05-07,939.0,2063025.0
SDSC,2026-05-07,12180.0,21296975.0
SEMC,2026-05-07,7430.0,11102745.0
SIVC,2026-05-07,10754.0,30253855.0
STAC,2026-05-07,2061.0,5542800.0
CIEC,2026-05-07,2258.0,7228920.0
SDCC,2026-05-07,1124.0,10035750.0
NTLC,2026-05-08,902.0,10290430.0
PALC,2026-05-08,1399.0,10950625.0
SPHC,2026-05-08,539.0,3797100.0
SMBC,2026-05-08,1319.0,15789310.0
TTLC,2026-05-08,4953.0,13553565.0
TTLS,2026-05-08,2197.0,6549025.0
ECOC,2026-05-08,900.0,15510345.0
SGBC,2026-05-08,1961.0,66918560.0
SIBC,2026-05-08,4043.0,28800120.0
ONTBF,2026-05-08,622.0,1708885.0
ORAC,2026-05-08,350.0,5245480.0
SNTS,2026-05-08,3362.0,97139105.0
SCRC,2026-05-08,16410.0,39042550.0
SICC,2026-05-08,100.0,429290.0
SLBC,2026-05-08,118.0,4460000.0
SOGC,2026-05-08,1124.0,8280780.0
STBC,2026-05-08,3796.0,79937405.0
UNLC,2026-05-08,14.0,833500.0
ABJC,2026-05-08,1988.0,5969495.0
BNBC,2026-05-08,8921.0,11466305.0
CFAC,2026-05-08,2459.0,3440290.0
LNBB,2026-05-08,5802.0,22331460.0
NEIC,2026-05-08,5933.0,10293865.0
PRSC,2026-05-08,920.0,3397445.0
UNXC,2026-05-08,8086.0,14600705.0
SHEC,2026-05-08,4166.0,7955695.0
BICB,2026-05-08,3826.0,20070745.0
BICC,2026-05-08,1041.0,26787940.0
BOAB,2026-05-08,7963.0,74320040.0
BOABF,2026-05-08,1414.0,7651480.0
BOAC,2026-05-08,8623.0,74622980.0
BOAM,2026-05-08,3183.0,14929910.0
BOAN,2026-05-08,10423.0,36450690.0
BOAS,2026-05-08,4296.0,31748100.0
CBIBF,2026-05-08,1024.0,17167990.0
ETIT,2026-05-08,535809.0,15316554.0
NSBC,2026-05-08,1323.0,18555810.0
ORGT,2026-05-08,17676.0,45076200.0
SAFC,2026-05-08,7960.0,27724320.0
CABC,2026-05-08,1096.0,3768790.0
FTSC,2026-05-08,952.0,2127595.0
SDSC,2026-05-08,109506.0,184465845.0
SEMC,2026-05-08,4479.0,6800350.0
SIVC,2026-05-08,2079.0,5840915.0
STAC,2026-05-08,3203.0,8925440.0
CIEC,2026-05-08,6545.0,21741355.0
SDCC,2026-05-08,582.0,5206065.0
NTLC,2026-05-11,1755.0,19767895.0
PALC,2026-05-11,3623.0,28206525.0
SPHC,2026-05-11,5376.0,37253630.0
SMBC,2026-05-11,1456.0,17559315.0
TTLC,2026-05-11,9699.0,27329610.0
TTLS,2026-05-11,3481.0,10118945.0
ECOC,2026-05-11,2038.0,33226920.0
SGBC,2026-05-11,950.0,32987270.0
SIBC,2026-05-11,5233.0,37155245.0
ONTBF,2026-05-11,2161.0,5926090.0
ORAC,2026-05-11,899.0,13488570.0
SNTS,2026-05-11,16538.0,478552670.0
SCRC,2026-05-11,12393.0,28671590.0
SICC,2026-05-11,40.0,171800.0
SLBC,2026-05-11,72.0,2731300.0
SOGC,2026-05-11,5804.0,41489880.0
STBC,2026-05-11,3888.0,83055540.0
UNLC,2026-05-11,9.0,536200.0
ABJC,2026-05-11,7803.0,23046165.0
BNBC,2026-05-11,895.0,1191685.0
CFAC,2026-05-11,1550.0,2129680.0
LNBB,2026-05-11,978.0,3767280.0
NEIC,2026-05-11,5054.0,9059745.0
PRSC,2026-05-11,1415.0,5197060.0
UNXC,2026-05-11,10131.0,18509970.0
SHEC,2026-05-11,10403.0,20544640.0
BICB,2026-05-11,1725.0,8932125.0
BICC,2026-05-11,562.0,14645565.0
BOAB,2026-05-11,17215.0,161978510.0
BOABF,2026-05-11,3605.0,19478735.0
BOAC,2026-05-11,9311.0,80395785.0
BOAM,2026-05-11,4465.0,20936915.0
BOAN,2026-05-11,10497.0,36424995.0
BOAS,2026-05-11,9390.0,69820775.0
CBIBF,2026-05-11,1765.0,29772470.0
ETIT,2026-05-11,1133788.0,33207509.0
NSBC,2026-05-11,3440.0,47766600.0
ORGT,2026-05-11,21596.0,59027945.0
SAFC,2026-05-11,3178.0,11037435.0
CABC,2026-05-11,2467.0,8528405.0
FTSC,2026-05-11,3063.0,6789635.0
SDSC,2026-05-11,14252.0,24305370.0
SEMC,2026-05-11,4314.0,6537220.0
SIVC,2026-05-11,8733.0,24564200.0
STAC,2026-05-11,5731.0,14821200.0
CIEC,2026-05-11,2648.0,8517090.0
SDCC,2026-05-11,527.0,4793670.0
NTLC,2026-05-12,470.0,5475850.0
PALC,2026-05-12,1639.0,12644770.0
SPHC,2026-05-12,838.0,5839650.0
SMBC,2026-05-12,375.0,4621520.0
TTLC,2026-05-12,19254.0,56524595.0
TTLS,2026-05-12,2044.0,5800435.0
ECOC,2026-05-12,4831.0,78174125.0
SGBC,2026-05-12,1717.0,59927065.0
SIBC,2026-05-12,4674.0,33459370.0
ONTBF,2026-05-12,592.0,1594670.0
ORAC,2026-05-12,492.0,7436600.0
SNTS,2026-05-12,12483.0,361564440.0
SCRC,2026-05-12,8131.0,18361815.0
SICC,2026-05-12,26.0,114140.0
SLBC,2026-05-12,453.0,17068290.0
SOGC,2026-05-12,2237.0,16116655.0
STBC,2026-05-12,3004.0,63549580.0
UNLC,2026-05-12,21.0,1227370.0
ABJC,2026-05-12,7588.0,22618910.0
BNBC,2026-05-12,7896.0,11638415.0
CFAC,2026-05-12,1999.0,2753120.0
LNBB,2026-05-12,2217.0,8569055.0
NEIC,2026-05-12,12358.0,22963125.0
PRSC,2026-05-12,850.0,3109455.0
UNXC,2026-05-12,9600.0,17612910.0
SHEC,2026-05-12,3609.0,7102370.0
BICB,2026-05-12,1578.0,8201500.0
BICC,2026-05-12,561.0,14757815.0
BOAB,2026-05-12,11117.0,104616915.0
BOABF,2026-05-12,5219.0,28188865.0
BOAC,2026-05-12,7396.0,63520075.0
BOAM,2026-05-12,4155.0,19491500.0
BOAN,2026-05-12,5724.0,19710885.0
BOAS,2026-05-12,8857.0,66160735.0
CBIBF,2026-05-12,1535.0,26165565.0
ETIT,2026-05-12,331249.0,9701545.0
NSBC,2026-05-12,1964.0,27128620.0
ORGT,2026-05-12,10458.0,28961200.0
SAFC,2026-05-12,33876.0,126830280.0
CABC,2026-05-12,514.0,1771050.0
FTSC,2026-05-12,1798.0,3980815.0
SDSC,2026-05-12,12445.0,21392370.0
SEMC,2026-05-12,4159.0,6238675.0
SIVC,2026-05-12,4743.0,13646730.0
STAC,2026-05-12,2364.0,5969630.0
CIEC,2026-05-12,4424.0,14584590.0
SDCC,2026-05-12,1414.0,12951190.0
NTLC,2026-05-13,437.0,5027150.0
PALC,2026-05-13,765.0,5952945.0
SPHC,2026-05-13,2182.0,15018440.0
SMBC,2026-05-13,1256.0,15446995.0
TTLC,2026-05-13,10912.0,32445470.0
TTLS,2026-05-13,2139.0,6448955.0
ECOC,2026-05-13,1114.0,18028440.0
SGBC,2026-05-13,983.0,34379060.0
SIBC,2026-05-13,5392.0,38889540.0
ONTBF,2026-05-13,2816.0,7604670.0
ORAC,2026-05-13,1336.0,20069970.0
SNTS,2026-05-13,5261.0,152220125.0
SCRC,2026-05-13,19357.0,47026850.0
SICC,2026-05-13,335.0,1467300.0
SLBC,2026-05-13,68.0,2579935.0
SOGC,2026-05-13,646.0,4789235.0
